turbulence_intensity,wind_speed,wind_direction
0.12,5.80520350057647,267.319333333333
0.12,5.80520350057647,269.719333333333
0.12,5.94524458744966,269.519333333333
0.12,5.90523284834303,266.319333333333
0.12,5.78519763102316,268.219333333333
0.12,5.90523284834303,271.819333333333
0.12,5.78519763102316,269.919333333333
0.12,5.88522697878972,268.719333333333
0.12,5.72518002236322,269.019333333333
0.12,5.90523284834303,269.819333333333
0.12,5.80520350057647,274.419333333333
0.12,5.70517415280991,272.519333333333
0.12,5.70517415280991,274.919333333333
0.12,5.54512719638341,277.119333333333
0.12,5.62515067459666,276.019333333333
0.12,5.66516241370328,277.219333333333
0.12,5.58513893549003,272.219333333333
0.12,5.6851682832566,274.919333333333
0.12,5.80520350057647,273.719333333333
0.12,5.6851682832566,272.519333333333
0.12,5.76519176146985,273.319333333333
0.12,5.82520937012978,270.719333333333
0.12,5.72518002236322,270.719333333333
0.12,5.6851682832566,267.419333333333
0.12,5.80520350057647,271.119333333333
0.12,5.78519763102316,270.319333333333
0.12,5.82520937012978,271.519333333333
0.12,5.78519763102316,266.919333333333
0.12,5.72518002236322,268.519333333333
0.12,5.72518002236322,269.719333333333
0.12,5.76519176146985,268.819333333333
0.12,5.80520350057647,271.119333333333
0.12,5.82520937012978,270.219333333333
0.12,5.78519763102316,271.419333333333
0.12,5.8452152396831,269.719333333333
0.12,5.66516241370328,274.719333333333
0.12,5.74518589191653,279.719333333333
0.12,5.76519176146985,279.819333333333
0.12,5.80520350057647,274.819333333333
0.12,5.58513893549003,279.819333333333
0.12,5.6851682832566,276.119333333333
0.12,5.8452152396831,273.619333333333
0.12,5.82520937012978,275.219333333333
0.12,5.74518589191653,272.619333333333
0.12,5.78519763102316,269.619333333333
0.12,5.78519763102316,274.619333333333
0.12,5.90523284834303,273.919333333333
0.12,5.80520350057647,274.919333333333
0.12,5.82520937012978,276.219333333333
0.12,5.6851682832566,277.119333333333
0.12,5.70517415280991,273.519333333333
0.12,5.74518589191653,272.819333333333
0.12,5.82520937012978,276.119333333333
0.12,5.78519763102316,271.119333333333
0.12,5.72518002236322,274.619333333333
0.12,5.78519763102316,274.719333333333
0.12,5.78519763102316,272.119333333333
0.12,5.66516241370328,277.119333333333
0.12,5.70517415280991,278.219333333333
0.12,5.6851682832566,279.019333333333
0.12,5.80520350057647,277.619333333333
0.12,5.78519763102316,276.019333333333
0.12,5.82520937012978,281.019333333333
0.12,5.70517415280991,276.019333333333
0.12,5.6851682832566,281.019333333333
0.12,5.74518589191653,281.119333333333
0.12,5.76519176146985,284.019333333333
0.12,5.70517415280991,285.219333333333
0.12,5.80520350057647,284.619333333333
0.12,5.72518002236322,279.619333333333
0.12,5.66516241370328,280.719333333333
0.12,5.6851682832566,280.219333333333
0.12,5.64515654414997,275.219333333333
0.12,5.66516241370328,274.119333333333
0.12,5.80520350057647,273.519333333333
0.12,5.70517415280991,277.019333333333
0.12,5.72518002236322,272.419333333333
0.12,5.78519763102316,274.919333333333
0.12,5.78519763102316,279.919333333333
0.12,5.6851682832566,277.619333333333
0.12,5.80520350057647,278.519333333333
0.12,5.72518002236322,277.919333333333
0.12,5.76519176146985,277.119333333333
0.12,5.74518589191653,282.019333333333
0.12,5.74518589191653,277.019333333333
0.12,5.70517415280991,279.019333333333
0.12,5.70517415280991,279.419333333333
0.12,5.74518589191653,282.519333333333
0.12,5.72518002236322,280.919333333333
0.12,5.70517415280991,283.419333333333
0.12,5.6851682832566,284.819333333333
0.12,5.80520350057647,281.119333333333
0.12,5.74518589191653,280.519333333333
0.12,5.66516241370328,278.519333333333
0.12,5.74518589191653,278.219333333333
0.12,5.76519176146985,278.819333333333
0.12,5.80520350057647,276.519333333333
0.12,5.86522110923641,281.519333333333
0.12,5.66516241370328,281.019333333333
0.12,5.76519176146985,277.119333333333
0.12,5.8452152396831,279.019333333333
0.12,5.8452152396831,274.019333333333
0.12,5.78519763102316,275.819333333333
0.12,5.78519763102316,273.619333333333
0.12,5.8452152396831,272.819333333333
0.12,5.88522697878972,275.519333333333
0.12,6.08528567432285,273.019333333333
0.12,5.96525045700297,271.619333333333
0.12,5.88522697878972,275.719333333333
0.12,5.86522110923641,273.119333333333
0.12,5.76519176146985,274.219333333333
0.12,5.82520937012978,274.519333333333
0.12,5.74518589191653,279.519333333333
0.12,6.0052621961096,274.519333333333
0.12,5.90523284834303,279.519333333333
0.12,5.96525045700297,274.519333333333
0.12,6.08528567432285,271.419333333333
0.12,5.80520350057647,276.419333333333
0.12,5.94524458744966,271.419333333333
0.12,6.0052621961096,272.619333333333
0.12,6.06527980476954,271.919333333333
0.12,5.88522697878972,271.319333333333
0.12,5.92523871789635,276.319333333333
0.12,5.82520937012978,274.719333333333
0.12,5.90523284834303,273.619333333333
0.12,5.86522110923641,278.619333333333
0.12,5.8452152396831,275.319333333333
0.12,5.82520937012978,276.719333333333
0.12,5.88522697878972,279.219333333333
0.12,5.78519763102316,279.119333333333
0.12,5.76519176146985,278.419333333333
0.12,5.78519763102316,282.719333333333
0.12,5.80520350057647,278.619333333333
0.12,5.92523871789635,273.619333333333
0.12,5.92523871789635,278.519333333333
0.12,5.92523871789635,276.519333333333
0.12,5.78519763102316,280.219333333333
0.12,5.80520350057647,280.519333333333
0.12,5.70517415280991,285.519333333333
0.12,5.80520350057647,280.519333333333
0.12,5.8452152396831,280.219333333333
0.12,5.76519176146985,281.919333333333
0.12,5.6851682832566,286.919333333333
0.12,5.8452152396831,283.719333333333
0.12,5.76519176146985,287.919333333333
0.12,5.72518002236322,288.519333333333
0.12,5.78519763102316,285.519333333333
0.12,5.8452152396831,288.019333333333
0.12,5.90523284834303,283.019333333333
0.12,5.90523284834303,285.319333333333
0.12,5.74518589191653,280.319333333333
0.12,5.76519176146985,284.019333333333
0.12,5.52512132683009,280.319333333333
0.12,5.60514480504334,282.819333333333
0.12,5.78519763102316,280.019333333333
0.12,5.80520350057647,284.519333333333
0.12,5.80520350057647,280.819333333333
0.12,5.6851682832566,278.519333333333
0.12,5.74518589191653,277.919333333333
0.12,5.66516241370328,282.919333333333
0.12,5.76519176146985,282.619333333333
0.12,5.78519763102316,285.819333333333
0.12,5.8452152396831,285.119333333333
0.12,5.86522110923641,281.119333333333
0.12,5.80520350057647,286.119333333333
0.12,5.80520350057647,285.019333333333
0.12,5.98525632655628,270.282333333333
0.12,6.06527980476954,272.082333333333
0.12,6.10529154387616,271.082333333333
0.12,6.10529154387616,271.582333333333
0.12,6.18531502208941,274.982333333333
0.12,6.20532089164272,278.282333333333
0.12,6.22532676119604,283.282333333333
0.12,6.26533850030266,283.582333333333
0.12,6.18531502208941,282.082333333333
0.12,6.18531502208941,280.882333333333
0.12,6.1653091525361,281.682333333333
0.12,6.06527980476954,282.382333333333
0.12,6.04527393521622,279.582333333333
0.12,6.08528567432285,281.682333333333
0.12,6.1653091525361,280.282333333333
0.12,6.06527980476954,280.382333333333
0.12,6.0052621961096,282.782333333333
0.12,6.06527980476954,286.382333333333
0.12,6.12529741342947,284.082333333333
0.12,6.12529741342947,283.882333333333
0.12,6.10529154387616,278.882333333333
0.12,6.06527980476954,276.782333333333
0.12,6.06527980476954,271.882333333333
0.12,6.10529154387616,271.682333333333
0.12,6.14530328298279,271.682333333333
0.12,6.10529154387616,269.482333333333
0.12,6.08528567432285,267.082333333333
0.12,6.10529154387616,268.182333333333
0.12,6.12529741342947,270.682333333333
0.12,6.08528567432285,272.982333333333
0.12,6.10529154387616,272.582333333333
0.12,6.08528567432285,272.982333333333
0.12,6.04527393521622,271.082333333333
0.12,5.96525045700297,269.482333333333
0.12,5.96525045700297,268.982333333333
0.12,5.94524458744966,265.882333333333
0.12,5.92523871789635,263.282333333333
0.12,5.86522110923641,263.582333333333
0.12,5.86522110923641,261.782333333333
0.12,5.86522110923641,261.482333333333
0.12,5.86522110923641,262.082333333333
0.12,5.86522110923641,261.182333333333
0.12,5.88522697878972,264.182333333333
0.12,5.88522697878972,263.882333333333
0.12,5.94524458744966,264.382333333333
0.12,5.92523871789635,266.582333333333
0.12,5.90523284834303,270.682333333333
0.12,5.92523871789635,271.382333333333
0.12,5.92523871789635,272.182333333333
0.12,5.88522697878972,271.982333333333
0.12,5.8452152396831,272.082333333333
0.12,5.8452152396831,271.882333333333
0.12,5.8452152396831,273.982333333333
0.12,5.80520350057647,274.982333333333
0.12,5.8452152396831,276.682333333333
0.12,5.8452152396831,276.482333333333
0.12,5.8452152396831,274.782333333333
0.12,5.82520937012978,273.582333333333
0.12,5.76519176146985,270.982333333333
0.12,5.76519176146985,266.982333333333
0.12,5.72518002236322,265.382333333333
0.12,5.70517415280991,264.582333333333
0.12,5.6851682832566,265.982333333333
0.12,5.72518002236322,270.982333333333
0.12,5.74518589191653,273.382333333333
0.12,5.74518589191653,275.882333333333
0.12,5.74518589191653,275.882333333333
0.12,5.82520937012978,271.282333333333
0.12,5.8452152396831,268.682333333333
0.12,5.82520937012978,266.282333333333
0.12,5.90523284834303,266.882333333333
0.12,5.90523284834303,265.782333333333
0.12,5.92523871789635,264.982333333333
0.12,5.92523871789635,264.082333333333
0.12,5.90523284834303,263.282333333333
0.12,5.90523284834303,263.182333333333
0.12,5.96525045700297,262.182333333333
0.12,5.98525632655628,262.182333333333
0.12,5.98525632655628,263.082333333333
0.12,5.94524458744966,263.082333333333
0.12,5.98525632655628,264.182333333333
0.12,5.98525632655628,264.282333333333
0.12,6.0052621961096,264.082333333333
0.12,5.98525632655628,264.382333333333
0.12,6.04527393521622,265.082333333333
0.12,6.12529741342947,262.782333333333
0.12,6.10529154387616,260.482333333333
0.12,6.08528567432285,259.682333333333
0.12,5.96525045700297,259.382333333333
0.12,5.98525632655628,260.982333333333
0.12,6.0052621961096,262.082333333333
0.12,5.98525632655628,262.382333333333
0.12,5.92523871789635,261.682333333333
0.12,5.92523871789635,264.682333333333
0.12,5.96525045700297,265.882333333333
0.12,5.96525045700297,261.982333333333
0.12,5.94524458744966,261.982333333333
0.12,5.96525045700297,263.882333333333
0.12,5.96525045700297,265.882333333333
0.12,5.96525045700297,267.882333333333
0.12,5.96525045700297,272.682333333333
0.12,6.06527980476954,276.182333333333
0.12,6.06527980476954,271.582333333333
0.12,6.10529154387616,272.482333333333
0.12,6.1653091525361,274.882333333333
0.12,6.1653091525361,276.682333333333
0.12,6.12529741342947,275.182333333333
0.12,6.10529154387616,273.482333333333
0.12,6.04527393521622,274.482333333333
0.12,6.04527393521622,273.482333333333
0.12,6.10529154387616,271.382333333333
0.12,6.10529154387616,269.182333333333
0.12,6.10529154387616,268.382333333333
0.12,6.12529741342947,269.582333333333
0.12,6.08528567432285,265.782333333333
0.12,6.06527980476954,264.082333333333
0.12,5.98525632655628,264.482333333333
0.12,6.0052621961096,269.482333333333
0.12,6.04527393521622,274.482333333333
0.12,6.04527393521622,278.382333333333
0.12,6.10529154387616,282.582333333333
0.12,6.10529154387616,282.682333333333
0.12,6.1653091525361,281.582333333333
0.12,6.1653091525361,283.182333333333
0.12,6.06527980476954,283.182333333333
0.12,6.04527393521622,282.082333333333
0.12,6.0052621961096,287.082333333333
0.12,6.06527980476954,282.082333333333
0.12,6.04527393521622,277.782333333333
0.12,5.92523871789635,273.482333333333
0.12,5.88522697878972,271.882333333333
0.12,5.88522697878972,276.882333333333
0.12,5.94524458744966,276.482333333333
0.12,5.94524458744966,275.882333333333
0.12,5.90523284834303,272.382333333333
0.12,5.90523284834303,271.982333333333
0.12,6.0052621961096,273.282333333333
0.12,5.98525632655628,274.282333333333
0.12,5.96525045700297,277.982333333333
0.12,6.0052621961096,274.682333333333
0.12,6.08528567432285,275.582333333333
0.12,6.0052621961096,272.382333333333
0.12,6.04527393521622,270.782333333333
0.12,6.10529154387616,273.482333333333
0.12,6.08528567432285,274.982333333333
0.12,6.08528567432285,276.282333333333
0.12,5.98525632655628,271.782333333333
0.12,5.94524458744966,266.782333333333
0.12,5.94524458744966,267.482333333333
0.12,5.96525045700297,268.482333333333
0.12,5.98525632655628,270.782333333333
0.12,6.04527393521622,275.782333333333
0.12,6.04527393521622,276.982333333333
0.12,6.04527393521622,275.582333333333
0.12,6.10529154387616,279.182333333333
0.12,5.98525632655628,281.782333333333
0.12,6.02526806566291,277.482333333333
0.12,6.04527393521622,277.582333333333
0.12,5.94524458744966,272.582333333333
0.12,5.94524458744966,270.382333333333
0.12,6.02526806566291,271.682333333333
0.12,6.14530328298279,274.382333333333
0.12,6.06527980476954,279.382333333333
0.12,5.94524458744966,275.382333333333
0.12,5.94524458744966,270.382333333333
0.12,5.98525632655628,265.782333333333
0.12,5.96525045700297,268.982333333333
0.12,5.98525632655628,263.982333333333
0.12,5.94524458744966,261.382333333333
0.12,5.94524458744966,266.382333333333
0.12,6.0052621961096,271.382333333333
0.12,6.10529154387616,276.382333333333
0.12,6.0052621961096,281.282333333333
0.12,6.02526806566291,276.282333333333
0.12,5.94524458744966,275.182333333333
0.12,5.92523871789635,277.882333333333
0.12,5.94524458744966,272.882333333333
0.12,6.04527393521622,270.682333333333
0.12,5.82520937012978,270.782333333333
0.12,5.80520350057647,267.982333333333
0.12,5.86522110923641,262.982333333333
0.12,5.94524458744966,260.482333333333
0.12,5.96525045700297,265.482333333333
0.12,5.98525632655628,268.082333333333
0.12,6.06527980476954,263.082333333333
0.12,5.96525045700297,262.082333333333
0.12,5.90523284834303,264.782333333333
0.12,5.88522697878972,262.982333333333
0.12,5.86522110923641,261.582333333333
0.12,5.90523284834303,266.582333333333
0.12,5.86522110923641,271.582333333333
0.12,5.80520350057647,266.582333333333
0.12,5.98525632655628,271.482333333333
0.12,5.94524458744966,274.782333333333
0.12,5.92523871789635,276.982333333333
0.12,5.96525045700297,276.082333333333
0.12,5.94524458744966,279.682333333333
0.12,6.02526806566291,278.982333333333
0.12,6.10529154387616,278.782333333333
0.12,6.0052621961096,273.782333333333
0.12,6.0052621961096,269.482333333333
0.12,6.08528567432285,266.982333333333
0.12,6.06527980476954,262.382333333333
0.12,6.02526806566291,266.382333333333
0.12,6.02526806566291,265.882333333333
0.12,5.96525045700297,260.882333333333
0.12,5.98525632655628,258.782333333333
0.12,5.94524458744966,253.782333333333
0.12,5.88522697878972,250.582333333333
0.12,5.88522697878972,248.882333333333
0.12,5.88522697878972,248.082333333333
0.12,6.0052621961096,253.082333333333
0.12,6.02526806566291,253.782333333333
0.12,6.02526806566291,258.782333333333
0.12,5.86522110923641,258.782333333333
0.12,5.88522697878972,256.082333333333
0.12,5.92523871789635,261.082333333333
0.12,5.86522110923641,262.482333333333
0.12,5.92523871789635,257.482333333333
0.12,6.0052621961096,257.582333333333
0.12,5.96525045700297,256.782333333333
0.12,5.92523871789635,256.882333333333
0.12,5.8452152396831,260.882333333333
0.12,5.86522110923641,255.882333333333
0.12,5.88522697878972,251.482333333333
0.12,5.92523871789635,251.982333333333
0.12,5.96525045700297,254.982333333333
0.12,5.92523871789635,253.882333333333
0.12,5.88522697878972,258.582333333333
0.12,6.0052621961096,255.082333333333
0.12,5.98525632655628,254.382333333333
0.12,5.94524458744966,257.082333333333
0.12,5.86522110923641,258.382333333333
0.12,5.88522697878972,259.482333333333
0.12,5.92523871789635,260.282333333333
0.12,5.92523871789635,258.282333333333
0.12,5.96525045700297,255.982333333333
0.12,5.96525045700297,259.182333333333
0.12,5.94524458744966,258.182333333333
0.12,5.90523284834303,255.082333333333
0.12,5.90523284834303,255.082333333333
0.12,5.96525045700297,252.382333333333
0.12,5.94524458744966,256.082333333333
0.12,5.94524458744966,258.382333333333
0.12,5.98525632655628,255.882333333333
0.12,5.88522697878972,253.382333333333
0.12,6.0052621961096,258.382333333333
0.12,6.06527980476954,261.282333333333
0.12,6.12529741342947,259.982333333333
0.12,6.10529154387616,262.382333333333
0.12,6.1653091525361,263.982333333333
0.12,6.10529154387616,262.682333333333
0.12,6.12529741342947,266.282333333333
0.12,6.14530328298279,261.282333333333
0.12,6.22532676119604,262.682333333333
0.12,6.24533263074935,263.782333333333
0.12,6.24533263074935,268.382333333333
0.12,6.30535023940929,264.082333333333
0.12,6.34536197851591,266.982333333333
0.12,6.34536197851591,271.982333333333
0.12,6.30535023940929,272.482333333333
0.12,6.30535023940929,272.282333333333
0.12,6.30535023940929,274.782333333333
0.12,6.26533850030266,275.582333333333
0.12,6.30535023940929,273.082333333333
0.12,6.40537958717585,272.782333333333
0.12,6.3253561089626,270.182333333333
0.12,6.42538545672916,275.182333333333
0.12,6.40537958717585,279.382333333333
0.12,6.44539132628248,276.482333333333
0.12,6.28534436985598,279.482333333333
0.12,6.42538545672916,282.482333333333
0.12,6.36536784806923,279.082333333333
0.12,6.44539132628248,282.482333333333
0.12,6.38537371762254,285.582333333333
0.12,6.3253561089626,283.182333333333
0.12,6.42538545672916,282.482333333333
0.12,6.36536784806923,285.182333333333
0.12,6.4854030653891,280.182333333333
0.12,6.4854030653891,279.082333333333
0.12,6.52541480449573,280.082333333333
0.12,6.38537371762254,281.482333333333
0.12,6.42538545672916,281.182333333333
0.12,6.34536197851591,280.482333333333
0.12,6.3253561089626,281.482333333333
0.12,6.46539719583579,279.682333333333
0.12,6.42538545672916,275.882333333333
0.12,6.44539132628248,278.382333333333
0.12,6.44539132628248,280.082333333333
0.12,6.42538545672916,283.782333333333
0.12,6.26533850030266,282.782333333333
0.12,6.42538545672916,282.882333333333
0.12,6.44539132628248,285.282333333333
0.12,6.38537371762254,281.982333333333
0.12,6.4854030653891,283.782333333333
0.12,6.4854030653891,280.082333333333
0.12,6.50540893494241,281.182333333333
0.12,6.42538545672916,282.482333333333
0.12,6.50540893494241,280.982333333333
0.12,6.54542067404904,282.582333333333
0.12,6.08264614556556,269.604333333333
0.12,6.04545538006106,268.704333333333
0.12,6.03305845822622,270.204333333333
0.12,6.08264614556556,268.704333333333
0.12,6.04545538006106,265.404333333333
0.12,6.05785230189589,269.704333333333
0.12,6.03305845822622,269.704333333333
0.12,6.03305845822622,268.004333333333
0.12,6.03305845822622,272.804333333333
0.12,6.09504306740039,268.904333333333
0.12,6.13223383290489,270.004333333333
0.12,6.25620305125323,269.604333333333
0.12,6.18182152024423,269.604333333333
0.12,6.2438061294184,268.104333333333
0.12,6.3181876604274,269.204333333333
0.12,6.25620305125323,268.704333333333
0.12,6.23140920758356,272.104333333333
0.12,6.29339381675773,270.804333333333
0.12,6.2809968949229,271.104333333333
0.12,6.3181876604274,269.204333333333
0.12,6.30579073859256,268.704333333333
0.12,6.29339381675773,269.104333333333
0.12,6.30579073859256,269.704333333333
0.12,6.3181876604274,268.804333333333
0.12,6.30579073859256,270.304333333333
0.12,6.3181876604274,268.104333333333
0.12,6.2809968949229,270.204333333333
0.12,6.2809968949229,267.204333333333
0.12,6.25620305125323,269.204333333333
0.12,6.29339381675773,268.404333333333
0.12,6.2809968949229,269.704333333333
0.12,6.3181876604274,271.204333333333
0.12,6.34298150409707,268.904333333333
0.12,6.2809968949229,271.004333333333
0.12,6.3181876604274,269.704333333333
0.12,6.26859997308806,270.904333333333
0.12,6.30579073859256,270.104333333333
0.12,6.2438061294184,270.704333333333
0.12,6.36777534776673,270.504333333333
0.12,6.34298150409707,270.404333333333
0.12,6.2809968949229,271.704333333333
0.12,6.34298150409707,268.804333333333
0.12,6.33058458226223,269.604333333333
0.12,6.2809968949229,269.704333333333
0.12,6.30579073859256,270.904333333333
0.12,6.30579073859256,270.704333333333
0.12,6.21901228574873,269.204333333333
0.12,6.36777534776673,270.204333333333
0.12,6.33058458226223,271.104333333333
0.12,6.40496611327123,268.104333333333
0.12,6.3925691914364,268.204333333333
0.12,6.3925691914364,269.904333333333
0.12,6.41736303510607,269.904333333333
0.12,6.4297599569409,270.004333333333
0.12,6.36777534776673,268.504333333333
0.12,6.44215687877574,269.604333333333
0.12,6.38017226960157,270.904333333333
0.12,6.34298150409707,269.204333333333
0.12,6.34298150409707,269.004333333333
0.12,6.38017226960157,268.504333333333
0.12,6.38017226960157,269.504333333333
0.12,6.40496611327123,269.104333333333
0.12,6.51653840978474,268.104333333333
0.12,6.49174456611507,269.804333333333
0.12,6.49174456611507,267.504333333333
0.12,6.41736303510607,270.104333333333
0.12,6.44215687877574,268.604333333333
0.12,6.55372917528924,270.804333333333
0.12,6.5041414879499,270.004333333333
0.12,6.4297599569409,269.104333333333
0.12,6.45455380061057,270.404333333333
0.12,6.56612609712407,267.704333333333
0.12,6.5041414879499,269.304333333333
0.12,6.5041414879499,269.004333333333
0.12,6.55372917528924,269.404333333333
0.12,6.5041414879499,270.704333333333
0.12,6.51653840978474,268.404333333333
0.12,6.4297599569409,269.704333333333
0.12,6.44215687877574,269.104333333333
0.12,6.45455380061057,269.404333333333
0.12,6.51653840978474,267.804333333333
0.12,6.45455380061057,270.604333333333
0.12,6.5041414879499,269.704333333333
0.12,6.41736303510607,269.104333333333
0.12,6.51653840978474,270.404333333333
0.12,6.51653840978474,270.004333333333
0.12,6.4669507224454,271.004333333333
0.12,6.51653840978474,269.204333333333
0.12,6.41736303510607,268.804333333333
0.12,6.4669507224454,269.004333333333
0.12,6.51653840978474,269.604333333333
0.12,6.44215687877574,268.804333333333
0.12,6.40496611327123,269.404333333333
0.12,6.52893533161957,270.004333333333
0.12,6.5413322534544,269.904333333333
0.12,6.55372917528924,269.504333333333
0.12,6.51653840978474,268.704333333333
0.12,6.57852301895891,271.104333333333
0.12,6.4297599569409,268.704333333333
0.12,6.49174456611507,270.204333333333
0.12,6.5041414879499,271.104333333333
0.12,6.59091994079374,269.104333333333
0.12,6.52893533161957,269.604333333333
0.12,6.52893533161957,268.004333333333
0.12,6.5041414879499,268.804333333333
0.12,6.4297599569409,270.304333333333
0.12,6.52893533161957,268.704333333333
0.12,6.56612609712407,269.004333333333
0.12,6.5413322534544,271.504333333333
0.12,6.51653840978474,271.104333333333
0.12,6.62811070629824,270.504333333333
0.12,6.64050762813307,269.404333333333
0.12,6.65290454996791,270.004333333333
0.12,6.60331686262857,271.304333333333
0.12,6.57852301895891,270.804333333333
0.12,6.69009531547241,270.304333333333
0.12,6.57852301895891,270.704333333333
0.12,6.5413322534544,270.504333333333
0.12,6.65290454996791,270.304333333333
0.12,6.64050762813307,269.804333333333
0.12,6.57852301895891,268.404333333333
0.12,6.55372917528924,267.504333333333
0.12,6.60331686262857,270.004333333333
0.12,6.59091994079374,269.004333333333
0.12,6.65290454996791,268.404333333333
0.12,6.65290454996791,270.804333333333
0.12,6.64050762813307,271.404333333333
0.12,6.61571378446341,269.804333333333
0.12,6.5413322534544,267.504333333333
0.12,6.51653840978474,268.204333333333
0.12,6.60331686262857,269.704333333333
0.12,6.62811070629824,269.904333333333
0.12,6.49174456611507,269.904333333333
0.12,6.5041414879499,269.504333333333
0.12,6.57852301895891,270.404333333333
0.12,6.61571378446341,269.304333333333
0.12,6.66530147180274,270.504333333333
0.12,6.5413322534544,270.104333333333
0.12,6.67769839363758,270.104333333333
0.12,6.45455380061057,270.904333333333
0.12,6.52893533161957,270.704333333333
0.12,6.52893533161957,270.904333333333
0.12,6.47934764428024,269.404333333333
0.12,6.5413322534544,270.804333333333
0.12,6.52893533161957,270.504333333333
0.12,6.5041414879499,269.304333333333
0.12,6.55372917528924,269.804333333333
0.12,6.64050762813307,269.004333333333
0.12,6.67769839363758,270.904333333333
0.12,6.66530147180274,270.504333333333
0.12,6.55372917528924,270.204333333333
0.12,6.65290454996791,270.504333333333
0.12,6.51653840978474,271.804333333333
0.12,6.65290454996791,270.304333333333
0.12,6.72728608097691,269.404333333333
0.12,6.60331686262857,269.304333333333
0.12,6.64050762813307,269.804333333333
0.12,6.73968300281174,270.304333333333
0.12,6.56612609712407,271.604333333333
0.12,6.60331686262857,269.704333333333
0.12,6.71488915914208,269.804333333333
0.12,6.73968300281174,271.604333333333
0.12,6.52893533161957,269.804333333333
0.12,6.61571378446341,273.004333333333
0.12,6.75207992464658,271.504333333333
0.12,6.62811070629824,274.004333333333
0.12,6.70249223730724,274.604333333333
0.12,6.5413322534544,272.804333333333
0.12,6.75207992464658,270.904333333333
0.12,6.56612609712407,271.804333333333
0.12,6.65290454996791,271.204333333333
0.12,6.55372917528924,271.804333333333
0.12,6.5413322534544,271.904333333333
0.12,6.70249223730724,273.704333333333
0.12,6.62811070629824,272.604333333333
0.12,6.72728608097691,274.104333333333
0.12,6.70249223730724,272.904333333333
0.12,6.73968300281174,271.904333333333
0.12,6.75207992464658,272.704333333333
0.12,6.72728608097691,273.204333333333
0.12,6.56612609712407,272.304333333333
0.12,6.75207992464658,272.704333333333
0.12,6.67769839363758,272.204333333333
0.12,6.60331686262857,271.804333333333
0.12,6.69009531547241,270.004333333333
0.12,6.67769839363758,272.604333333333
0.12,6.64050762813307,270.804333333333
0.12,6.67769839363758,271.504333333333
0.12,6.65290454996791,271.604333333333
0.12,6.61571378446341,272.404333333333
0.12,6.85125529932525,272.504333333333
0.12,6.70249223730724,271.304333333333
0.12,6.67769839363758,271.304333333333
0.12,6.77687376831624,272.904333333333
0.12,6.96282759583875,271.104333333333
0.12,6.83885837749041,270.704333333333
0.12,6.81406453382075,271.604333333333
0.12,6.70249223730724,269.804333333333
0.12,6.73968300281174,271.104333333333
0.12,6.76447684648141,271.104333333333
0.12,6.87604914299491,269.704333333333
0.12,6.85125529932525,271.404333333333
0.12,6.85125529932525,269.604333333333
0.12,6.73968300281174,271.104333333333
0.12,6.80166761198591,270.504333333333
0.12,6.83885837749041,269.104333333333
0.12,6.77687376831624,272.204333333333
0.12,6.82646145565558,271.604333333333
0.12,6.72728608097691,272.804333333333
0.12,6.67769839363758,272.004333333333
0.12,6.75207992464658,271.104333333333
0.12,6.77687376831624,271.104333333333
0.12,6.85125529932525,272.304333333333
0.12,6.76447684648141,270.204333333333
0.12,6.57852301895891,270.804333333333
0.12,6.64050762813307,270.504333333333
0.12,6.77687376831624,271.304333333333
0.12,6.61571378446341,270.604333333333
0.12,6.75207992464658,270.604333333333
0.12,6.81406453382075,269.304333333333
0.12,6.72728608097691,269.604333333333
0.12,6.76447684648141,268.504333333333
0.12,6.62811070629824,269.004333333333
0.12,6.80166761198591,269.904333333333
0.12,6.82646145565558,269.904333333333
0.12,6.76447684648141,269.604333333333
0.12,6.72728608097691,267.904333333333
0.12,6.71488915914208,268.004333333333
0.12,6.71488915914208,270.104333333333
0.12,6.62811070629824,268.804333333333
0.12,6.73968300281174,269.704333333333
0.12,6.61571378446341,268.304333333333
0.12,6.60331686262857,268.004333333333
0.12,6.67769839363758,269.304333333333
0.12,6.62811070629824,267.404333333333
0.12,6.87604914299491,269.204333333333
0.12,6.85125529932525,269.204333333333
0.12,6.86365222116008,268.604333333333
0.12,6.85125529932525,270.004333333333
0.12,6.82646145565558,268.804333333333
0.12,6.83885837749041,269.804333333333
0.12,6.80166761198591,269.604333333333
0.12,6.64050762813307,270.804333333333
0.12,6.76447684648141,269.004333333333
0.12,6.71488915914208,268.004333333333
0.12,6.61571378446341,267.304333333333
0.12,6.66530147180274,269.104333333333
0.12,6.61571378446341,269.004333333333
0.12,6.62811070629824,270.104333333333
0.12,6.56612609712407,268.004333333333
0.12,6.57852301895891,267.604333333333
0.12,6.3925691914364,268.204333333333
0.12,6.41736303510607,267.504333333333
0.12,6.29339381675773,265.504333333333
0.12,6.55372917528924,269.204333333333
0.12,6.59091994079374,270.204333333333
0.12,6.60331686262857,267.304333333333
0.12,6.69009531547241,269.204333333333
0.12,6.69009531547241,266.504333333333
0.12,6.73968300281174,267.904333333333
0.12,6.78927069015108,268.604333333333
0.12,6.69009531547241,268.304333333333
0.12,6.73968300281174,270.004333333333
0.12,6.66530147180274,269.304333333333
0.12,6.65290454996791,267.704333333333
0.12,6.55372917528924,268.204333333333
0.12,6.51653840978474,268.104333333333
0.12,6.57852301895891,271.004333333333
0.12,6.55372917528924,270.904333333333
